Time;Concentration
5.3598758556997836E8;1.9165080515284263
5.3608758556997836E8;1.9166561775624418
5.3618758556997836E8;1.9168042127257912
5.3628758556997836E8;1.916952157071596
5.3638758556997836E8;1.917100010652951
5.3648758556997836E8;1.9172477735229247
5.3658758556997836E8;1.9173954457345588
5.3668758556997836E8;1.9175430273408678
5.3678758556997836E8;1.9176905183948403
5.368875855699784E8;1.9178379189494381
5.369875855699784E8;1.917985229057596
5.370875855699784E8;1.9181324487722218
5.371875855699784E8;1.9182795781461974
5.372875855699784E8;1.918426617232378
5.373875855699784E8;1.918573566083592
5.374875855699784E8;1.9187204247526408
5.375875855699784E8;1.9188671932922998
5.376875855699784E8;1.9190138717553176
5.377875855699784E8;1.9191604601944152
5.378875855699784E8;1.919306958662289
5.379875855699784E8;1.9194533672116076
5.380875855699784E8;1.9195996858950126
5.381875855699784E8;1.919745914765119
5.382875855699784E8;1.9198920538745168
5.383875855699784E8;1.9200381032757678
5.384875855699784E8;1.9201840630214084
5.385875855699784E8;1.9203299331639472
5.386875855699784E8;1.920475713755867
5.387875855699784E8;1.9206214048496242
5.388875855699784E8;1.9207670064976483
5.389875855699784E8;1.9209125187523424
5.390875855699784E8;1.9210579416660825
5.391875855699784E8;1.921203275291219
5.392875855699784E8;1.9213485196800757
5.393875855699784E8;1.9214936748849492
5.394875855699784E8;1.92163874095811
5.395875855699784E8;1.9217837179518018
5.396875855699784E8;1.9219286059182425
5.397875855699784E8;1.9220734049096229
5.398875855699784E8;1.922218114978108
5.399875855699784E8;1.922362736175835
5.400875855699784E8;1.9225072685549158
5.401875855699784E8;1.9226517121674358
5.402875855699784E8;1.9227960670654536
5.403875855699784E8;1.9229403333010011
5.404875855699784E8;1.9230845109260841
5.405875855699784E8;1.9232285999926824
5.406875855699784E8;1.9233726005527483
5.407875855699784E8;1.9235165126582086
5.408875855699784E8;1.9236603363609632
5.409875855699784E8;1.923804071712886
5.410875855699784E8;1.9239477187658234
5.411875855699784E8;1.9240912775715973
5.412875855699784E8;1.9242347481820015
5.413875855699784E8;1.9243781306488046
5.414875855699784E8;1.924521425023748
5.415875855699784E8;1.924664631358547
5.416875855699784E8;1.9248077497048903
5.417875855699784E8;1.9249507801144412
5.418875855699784E8;1.9250937226388354
5.419875855699784E8;1.925236577329683
5.420875855699784E8;1.9253793442385672
5.421875855699784E8;1.9255220234170458
5.422875855699784E8;1.9256646149166494
5.423875855699784E8;1.9258071187888823
5.424875855699784E8;1.9259495350852234
5.425875855699784E8;1.9260918638571238
5.426875855699784E8;1.9262341051560101
5.427875855699784E8;1.9263762590332811
5.428875855699784E8;1.92651832554031
5.429875855699784E8;1.9266603047284436
5.430875855699784E8;1.9268021966490028
5.431875855699784E8;1.9269440013532813
5.432875855699784E8;1.9270857188925474
5.433875855699784E8;1.927227349318043
5.434875855699784E8;1.9273688926809833
5.435875855699784E8;1.9275103490325576
5.436875855699784E8;1.927651718423929
5.437875855699784E8;1.9277930009062345
5.438875855699784E8;1.9279341965305847
5.439875855699784E8;1.9280753053480635
5.440875855699784E8;1.9282163274097293
5.441875855699784E8;1.9283572627666141
5.442875855699784E8;1.928498111469724
5.443875855699784E8;1.9286388735700382
5.444875855699784E8;1.9287795491185102
5.445875855699784E8;1.9289201381660672
5.446875855699784E8;1.9290606407636104
5.447875855699784E8;1.9292010569620148
5.448875855699784E8;1.9293413868121292
5.449875855699784E8;1.9294816303647762
5.450875855699784E8;1.929621787670752
5.451875855699784E8;1.9297618587808272
5.452875855699784E8;1.929901843745746
5.453875855699784E8;1.9300417426162266
5.454875855699784E8;1.9301815554429609
5.455875855699784E8;1.9303212822766151
5.456875855699784E8;1.9304609231678287
5.457875855699784E8;1.9306004781672153
5.458875855699784E8;1.9307399473253628
5.459875855699784E8;1.930879330692833
5.460875855699784E8;1.931018628320161
5.461875855699784E8;1.931157840257856
5.462875855699784E8;1.931296966556402
5.463875855699784E8;1.9314360072662562
5.464875855699784E8;1.9315749624378495
5.465875855699784E8;1.9317138321215876
5.466875855699784E8;1.9318526163678498
5.467875855699784E8;1.9319913152269892
5.468875855699784E8;1.932129928749333
5.469875855699784E8;1.9322684569851822
5.470875855699784E8;1.932406899984812
5.471875855699784E8;1.932545257798472
5.472875855699784E8;1.9326835304763856
5.473875855699784E8;1.9328217180687493
5.474875855699784E8;1.9329598206257348
5.475875855699784E8;1.9330978381974877
5.476875855699784E8;1.9332357708341272
5.477875855699784E8;1.9333736185857464
5.478875855699784E8;1.9335113815024134
5.479875855699784E8;1.9336490596341693
5.480875855699784E8;1.9337866530310301
5.481875855699784E8;1.933924161742985
5.482875855699784E8;1.9340615858199985
5.483875855699784E8;1.934198925312008
5.484875855699784E8;1.9343361802689258
5.485875855699784E8;1.9344733507406378
5.486875855699784E8;1.9346104367770043
5.487875855699784E8;1.9347474384278596
5.488875855699784E8;1.9348843557430122
5.489875855699784E8;1.9350211887722448
5.490875855699784E8;1.9351579375653147
5.491875855699784E8;1.9352946021719521
5.492875855699784E8;1.9354311826418622
5.493875855699784E8;1.9355676790247245
5.494875855699784E8;1.9357040913701928
5.495875855699784E8;1.935840419727894
5.496875855699784E8;1.9359766641474296
5.497875855699784E8;1.936112824678377
5.498875855699784E8;1.9362489013702855
5.499875855699784E8;1.9363848942726798
5.500875855699784E8;1.9365208034350585
5.501875855699784E8;1.9366566289068947
5.502875855699784E8;1.9367923707376349
5.503875855699784E8;1.9369280289767012
5.504875855699784E8;1.9370636036734892
5.505875855699784E8;1.9371990948773683
5.506875855699784E8;1.9373345026376827
5.507875855699784E8;1.9374698270037511
5.508875855699784E8;1.9376050680248662
5.509875855699784E8;1.937740225750295
5.510875855699784E8;1.9378753002292781
5.511875855699784E8;1.9380102915110322
5.512875855699784E8;1.9381451996447467
5.513875855699784E8;1.938280024679586
5.514875855699784E8;1.938414766664688
5.515875855699784E8;1.9385494256491662
5.516875855699784E8;1.9386840016821076
5.517875855699784E8;1.9388184948125737
5.518875855699784E8;1.9389529050896008
5.519875855699784E8;1.9390872325621988
5.520875855699784E8;1.9392214772793526
5.521875855699784E8;1.939355639290021
5.522875855699784E8;1.9394897186431375
5.523875855699784E8;1.93962371538761
5.524875855699784E8;1.939757629572321
5.525875855699784E8;1.9398914612461264
5.526875855699784E8;1.9400252104578581
5.527875855699784E8;1.9401588772563207
5.528875855699784E8;1.940292461690295
5.529875855699784E8;1.9404259638085348
5.530875855699784E8;1.9405593836597692
5.531875855699784E8;1.9406927212927012
5.532875855699784E8;1.9408259767560088
5.533875855699784E8;1.9409591500983436
5.534875855699784E8;1.9410922413683331
5.535875855699784E8;1.9412252506145777
5.536875855699784E8;1.9413581778856532
5.537875855699784E8;1.94149102323011
5.538875855699784E8;1.9416237866964725
5.539875855699784E8;1.9417564683332402
5.540875855699784E8;1.941889068188887
5.541875855699784E8;1.9420215863118602
5.542875855699784E8;1.9421540227505834
5.543875855699784E8;1.9422863775534533
5.544875855699784E8;1.9424186507688423
5.545875855699784E8;1.9425508424450968
5.546875855699784E8;1.9426829526305374
5.547875855699784E8;1.9428149813734603
5.548875855699784E8;1.9429469287221353
5.549875855699784E8;1.9430787947248076
5.550875855699784E8;1.9432105794296957
5.551875855699784E8;1.9433422828849944
5.552875855699784E8;1.9434739051388716
5.553875855699784E8;1.9436054462394712
5.554875855699784E8;1.943736906234911
5.555875855699784E8;1.9438682851732836
5.556875855699784E8;1.9439995831026555
5.557875855699784E8;1.9441308000710693
5.558875855699784E8;1.944261936126541
5.559875855699784E8;1.944392991317062
5.560875855699784E8;1.9445239656905977
5.561875855699784E8;1.9446548592950896
5.562875855699784E8;1.944785672178452
5.563875855699784E8;1.9449164043885754
5.564875855699784E8;1.9450470559733244
5.565875855699784E8;1.9451776269805383
5.566875855699784E8;1.945308117458031
5.567875855699784E8;1.9454385274535912
5.568875855699784E8;1.9455688570149834
5.569875855699784E8;1.9456991061899451
5.570875855699784E8;1.9458292750261899
5.571875855699784E8;1.9459593635714052
5.572875855699784E8;1.9460893718732541
5.573875855699784E8;1.9462192999793742
5.574875855699784E8;1.9463491479373773
5.575875855699784E8;1.9464789157948503
5.576875855699784E8;1.9466086035993553
5.577875855699784E8;1.9467382113984293
5.578875855699784E8;1.946867739239584
5.579875855699784E8;1.946997187170305
5.580875855699784E8;1.9471265552380537
5.581875855699784E8;1.9472558434902658
5.582875855699784E8;1.9473850519743527
5.583875855699784E8;1.9475141807377003
5.584875855699784E8;1.947643229827669
5.585875855699784E8;1.947772199291594
5.586875855699784E8;1.9479010891767863
5.587875855699784E8;1.948029899530531
5.588875855699784E8;1.9481586304000884
5.589875855699784E8;1.9482872818326933
5.590875855699784E8;1.9484158538755558
5.591875855699784E8;1.9485443465758612
5.592875855699784E8;1.9486727599807692
5.593875855699784E8;1.948801094137415
5.594875855699784E8;1.948929349092908
5.595875855699784E8;1.9490575248943334
5.596875855699784E8;1.9491856215887504
5.597875855699784E8;1.9493136392231942
5.598875855699784E8;1.9494415778446743
5.599875855699784E8;1.949569437500176
5.600875855699784E8;1.9496972182366585
5.601875855699784E8;1.9498249201010571
5.602875855699784E8;1.949952543140281
5.603875855699784E8;1.9500800874012152
5.604875855699784E8;1.9502075529307197
5.605875855699784E8;1.9503349397756296
5.606875855699784E8;1.9504622479827542
5.607875855699784E8;1.950589477598879
5.608875855699784E8;1.950716628670764
5.609875855699784E8;1.9508437012451447
5.610875855699784E8;1.9509706953687311
5.611875855699784E8;1.9510976110882083
5.612875855699784E8;1.9512244484502372
5.613875855699784E8;1.9513512075014534
5.614875855699784E8;1.9514778882884671
5.615875855699784E8;1.9516044908578647
5.616875855699784E8;1.951731015256207
5.617875855699784E8;1.95185746153003
5.618875855699784E8;1.9519838297258454
5.619875855699784E8;1.9521101198901392
5.620875855699784E8;1.9522363320693734
5.621875855699784E8;1.9523624663099841
5.622875855699784E8;1.952488522658384
5.623875855699784E8;1.95261450116096
5.624875855699784E8;1.9527404018640748
5.625875855699784E8;1.9528662248140656
5.626875855699784E8;1.9529919700572456
5.627875855699784E8;1.9531176376399024
5.628875855699784E8;1.9532432276082998
5.629875855699784E8;1.953368740008676
5.630875855699784E8;1.9534941748872452
5.631875855699784E8;1.953619532290196
5.632875855699784E8;1.9537448122636931
5.633875855699784E8;1.9538700148538761
5.634875855699784E8;1.95399514010686
5.635875855699784E8;1.9541201880687347
5.636875855699784E8;1.9542451587855658
5.637875855699784E8;1.9543700523033944
5.638875855699784E8;1.9544948686682366
5.639875855699784E8;1.9546196079260838
5.640875855699784E8;1.9547442701229023
5.641875855699784E8;1.9548688553046352
5.642875855699784E8;1.9549933635172
5.643875855699784E8;1.9551177948064893
5.644875855699784E8;1.9552421492183711
5.645875855699784E8;1.9553664267986894
5.646875855699784E8;1.9554906275932635
5.647875855699784E8;1.9556147516478881
5.648875855699784E8;1.9557387990083321
5.649875855699784E8;1.9558627697203415
5.650875855699784E8;1.9559866638296366
5.651875855699784E8;1.9561104813819141
5.652875855699784E8;1.9562342224228455
5.653875855699784E8;1.9563578869980776
5.654875855699784E8;1.9564814751532327
5.655875855699784E8;1.9566049869339095
5.656875855699784E8;1.9567284223856811
5.657875855699784E8;1.9568517815540964
5.658875855699784E8;1.9569750644846797
5.659875855699784E8;1.9570982712229315
5.660875855699784E8;1.957221401814327
5.661875855699784E8;1.957344456304317
5.662875855699784E8;1.957467434738328
5.663875855699784E8;1.9575903371617622
5.664875855699784E8;1.9577131636199974
5.665875855699784E8;1.9578359141583865
5.666875855699784E8;1.9579585888222584
5.667875855699784E8;1.958081187656917
5.668875855699784E8;1.9582037107076429
5.669875855699784E8;1.958326158019691
5.670875855699784E8;1.9584485296382925
5.671875855699784E8;1.958570825608654
5.672875855699784E8;1.958693045975958
5.673875855699784E8;1.9588151907853621
5.674875855699784E8;1.9589372600820005
5.675875855699784E8;1.9590592539109817
5.676875855699784E8;1.9591811723173906
5.677875855699784E8;1.959303015346288
5.678875855699784E8;1.95942478304271
5.679875855699784E8;1.9595464754516687
5.680875855699784E8;1.9596680926181513
5.681875855699784E8;1.9597896345871213
5.682875855699784E8;1.9599111014035175
5.683875855699784E8;1.960032493112254
5.684875855699784E8;1.960153809758222
5.685875855699784E8;1.9602750513862874
5.686875855699784E8;1.9603962180412922
5.687875855699784E8;1.9605173097680533
5.688875855699784E8;1.9606383266113643
5.689875855699784E8;1.960759268615995
5.690875855699784E8;1.9608801358266896
5.691875855699784E8;1.961000928288169
5.692875855699784E8;1.9611216460451295
5.693875855699784E8;1.9612422891422434
5.694875855699784E8;1.9613628576241589
5.695875855699784E8;1.9614833515354995
5.696875855699784E8;1.9616037709208651
5.697875855699784E8;1.9617241158248317
5.698875855699784E8;1.9618443862919508
5.699875855699784E8;1.9619645823667489
5.700875855699784E8;1.962084704093729
5.701875855699784E8;1.9622047515173708
5.702875855699784E8;1.9623247246821287
5.703875855699784E8;1.9624446236324338
5.704875855699784E8;1.9625644484126925
5.705875855699784E8;1.962684199067287
5.706875855699784E8;1.9628038756405761
5.707875855699784E8;1.9629234781768947
5.708875855699784E8;1.9630430067205524
5.709875855699784E8;1.9631624613158356
5.710875855699784E8;1.9632818420070066
5.711875855699784E8;1.9634011488383034
5.712875855699784E8;1.9635203818539404
5.713875855699784E8;1.9636395410981076
5.714875855699784E8;1.9637586266149711
5.715875855699784E8;1.9638776384486731
5.716875855699784E8;1.9639965766433316
5.717875855699784E8;1.9641154412430404
5.718875855699784E8;1.9642342322918702
5.719875855699784E8;1.9643529498338668
5.720875855699784E8;1.9644715939130526
5.721875855699784E8;1.9645901645734258
5.722875855699784E8;1.9647086618589604
5.723875855699784E8;1.9648270858136072
5.724875855699784E8;1.9649454364812924
5.725875855699784E8;1.9650637139059184
5.726875855699784E8;1.9651819181313641
5.727875855699784E8;1.9653000492014838
5.728875855699784E8;1.965418107160109
5.729875855699784E8;1.9655360920510463
5.730875855699784E8;1.9656540039180788
5.731875855699784E8;1.9657718428049653
5.732875855699784E8;1.965889608755442
5.733875855699784E8;1.9660073018132203
5.734875855699784E8;1.9661249220219874
5.735875855699784E8;1.966242469425407
5.736875855699784E8;1.9663599440671196
5.737875855699784E8;1.9664773459907414
5.738875855699784E8;1.9665946752398649
5.739875855699784E8;1.9667119318580586
5.740875855699784E8;1.966829115888867
5.741875855699784E8;1.966946227375812
5.742875855699784E8;1.9670632663623902
5.743875855699784E8;1.9671802328920756
5.744875855699784E8;1.967297127008318
5.745875855699784E8;1.9674139487545432
5.746875855699784E8;1.9675306981741536
5.747875855699784E8;1.9676473753105281
5.748875855699784E8;1.967763980207022
5.749875855699784E8;1.9678805129069654
5.750875855699784E8;1.9679969734536666
5.751875855699784E8;1.9681133618904094
5.752875855699784E8;1.9682296782604536
5.753875855699784E8;1.9683459226070363
5.754875855699784E8;1.9684620949733707
5.755875855699784E8;1.9685781954026451
5.756875855699784E8;1.968694223938025
5.757875855699784E8;1.9688101806226528
5.758875855699784E8;1.9689260654996472
5.759875855699784E8;1.9690418786121022
5.760875855699784E8;1.9691576200030894
5.761875855699784E8;1.9692732897156564
5.762875855699784E8;1.969388887792827
5.763875855699784E8;1.9695044142776013
5.764875855699784E8;1.9696198692129563
5.765875855699784E8;1.9697352526418455
5.766875855699784E8;1.9698505646071984
5.767875855699784E8;1.969965805151921
5.768875855699784E8;1.9700809743188963
5.769875855699784E8;1.9701960721509832
5.770875855699784E8;1.9703110986910175
5.771875855699784E8;1.9704260539818113
5.772875855699784E8;1.970540938066153
5.773875855699784E8;1.9706557509868077
5.774875855699784E8;1.9707704927865175
5.775875855699784E8;1.9708851635080005
5.776875855699784E8;1.9709997631939513
5.777875855699784E8;1.9711142918870412
5.778875855699784E8;1.9712287496299181
5.779875855699784E8;1.9713431364652063
5.780875855699784E8;1.9714574524355069
5.781875855699784E8;1.9715716975833975
5.782875855699784E8;1.9716858719514323
5.783875855699784E8;1.9717999755821425
5.784875855699784E8;1.9719140085180353
5.785875855699784E8;1.9720279708015949
5.786875855699784E8;1.9721418624752811
5.787875855699784E8;1.9722556835815324
5.788875855699784E8;1.972369434162762
5.789875855699784E8;1.9724831142613612
5.790875855699784E8;1.972596723919697
5.791875855699784E8;1.972710263180114
5.792875855699784E8;1.972823732084932
5.793875855699784E8;1.972937130676449
5.794875855699784E8;1.9730504589969389
